,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,result,player
328,2023-1536,Madrid Masters,Clay,128,M,20230424,262,126094,5.0,,Andrey Rublev,R,188.0,RUS,25.5,104527,,,Stan Wawrinka,R,183.0,SUI,38.0,7-5 6-4,3,R64,77.0,9.0,0.0,59.0,34.0,30.0,12.0,11.0,3.0,5.0,7.0,0.0,60.0,43.0,29.0,5.0,11.0,2.0,6.0,6.0,4280.0,84.0,692.0,1,Andrey Rublev
329,2023-1536,Madrid Masters,Clay,128,M,20230424,254,208029,6.0,,Holger Rune,R,188.0,DEN,19.9,122330,,,Alexander Bublik,R,196.0,KAZ,25.8,6-1 4-6 7-6(9),3,R64,124.0,7.0,4.0,86.0,57.0,49.0,15.0,14.0,3.0,4.0,13.0,9.0,98.0,68.0,50.0,13.0,15.0,2.0,5.0,7.0,4070.0,55.0,865.0,1,Holger Rune
330,2023-1536,Madrid Masters,Clay,128,M,20230424,250,126207,9.0,,Frances Tiafoe,R,188.0,USA,25.2,144869,,,Tomas Martin Etcheverry,R,196.0,ARG,23.7,6-3 7-6(5),3,R64,98.0,5.0,1.0,65.0,37.0,27.0,18.0,11.0,0.0,1.0,12.0,2.0,68.0,44.0,29.0,12.0,10.0,2.0,4.0,11.0,2870.0,59.0,814.0,1,Frances Tiafoe
331,2023-1536,Madrid Masters,Clay,128,M,20230424,246,126774,4.0,,Stefanos Tsitsipas,R,193.0,GRE,24.6,106233,,WC,Dominic Thiem,R,185.0,AUT,29.6,3-6 6-1 7-6(5),3,R64,139.0,3.0,1.0,72.0,57.0,50.0,8.0,14.0,1.0,2.0,8.0,3.0,101.0,64.0,44.0,20.0,14.0,12.0,14.0,5.0,5195.0,93.0,625.0,1,Stefanos Tsitsipas
332,2023-1536,Madrid Masters,Clay,128,M,20230424,245,126203,8.0,,Taylor Fritz,R,196.0,USA,25.4,106331,,,Christopher Oconnell,R,183.0,AUS,28.8,7-6(11) 6-4,3,R64,113.0,8.0,1.0,73.0,41.0,34.0,23.0,11.0,2.0,2.0,11.0,1.0,84.0,54.0,44.0,14.0,11.0,2.0,3.0,10.0,3290.0,81.0,710.0,1,Taylor Fritz
333,2023-1536,Madrid Masters,Clay,128,M,20230424,241,200282,16.0,,Alex De Minaur,R,183.0,AUS,24.1,106065,,Q,Marco Cecchinato,R,185.0,ITA,30.5,6-4 7-6(5),3,R64,105.0,0.0,1.0,73.0,49.0,40.0,15.0,11.0,7.0,7.0,3.0,3.0,74.0,45.0,32.0,19.0,11.0,4.0,5.0,19.0,1995.0,85.0,688.0,1,Alex De Minaur
334,2023-1536,Madrid Masters,Clay,128,M,20230424,238,106421,2.0,,Daniil Medvedev,R,198.0,RUS,27.1,131934,,Q,Andrea Vavassori,R,193.0,ITA,27.9,6-4 6-3,3,R64,82.0,4.0,4.0,56.0,35.0,27.0,15.0,10.0,3.0,3.0,3.0,0.0,56.0,42.0,29.0,4.0,9.0,2.0,4.0,3.0,5240.0,164.0,369.0,1,Daniil Medvedev
335,2023-0416,Rome Masters,Clay,128,M,20230508,300,106421,3.0,,Daniil Medvedev,R,198.0,RUS,27.2,208029,7.0,,Holger Rune,R,188.0,DEN,20.0,7-5 7-5,3,F,102.0,5.0,4.0,65.0,42.0,32.0,10.0,12.0,3.0,5.0,2.0,1.0,68.0,33.0,17.0,22.0,12.0,2.0,6.0,3.0,5330.0,7.0,3865.0,1,Daniil Medvedev
336,2023-0416,Rome Masters,Clay,128,M,20230508,299,208029,7.0,,Holger Rune,R,188.0,DEN,20.0,134770,4.0,,Casper Ruud,R,183.0,NOR,24.3,6-7(2) 6-4 6-2,3,SF,163.0,1.0,1.0,104.0,66.0,40.0,28.0,15.0,5.0,6.0,9.0,6.0,88.0,47.0,34.0,20.0,15.0,0.0,4.0,7.0,3865.0,4.0,5165.0,1,Holger Rune
337,2023-0416,Rome Masters,Clay,128,M,20230508,298,106421,3.0,,Daniil Medvedev,R,198.0,RUS,27.2,126774,5.0,,Stefanos Tsitsipas,R,193.0,GRE,24.7,7-5 7-5,3,SF,107.0,2.0,2.0,62.0,36.0,30.0,12.0,12.0,0.0,2.0,3.0,3.0,69.0,38.0,27.0,15.0,12.0,0.0,4.0,3.0,5330.0,5.0,5015.0,1,Daniil Medvedev
338,2023-0416,Rome Masters,Clay,128,M,20230508,297,208029,7.0,,Holger Rune,R,188.0,DEN,20.0,104925,1.0,,Novak Djokovic,R,188.0,SRB,35.9,6-2 4-6 6-2,3,QF,139.0,3.0,2.0,78.0,44.0,34.0,17.0,13.0,3.0,5.0,4.0,3.0,77.0,47.0,29.0,14.0,13.0,5.0,10.0,7.0,3865.0,1.0,6775.0,1,Holger Rune
339,2023-0416,Rome Masters,Clay,128,M,20230508,296,134770,4.0,,Casper Ruud,R,183.0,NOR,24.3,202103,24.0,,Francisco Cerundolo,R,185.0,ARG,24.7,7-6(5) 6-4,3,QF,125.0,4.0,2.0,71.0,40.0,31.0,16.0,11.0,2.0,4.0,2.0,6.0,95.0,61.0,41.0,13.0,11.0,11.0,14.0,4.0,5165.0,31.0,1200.0,1,Casper Ruud
340,2023-0416,Rome Masters,Clay,128,M,20230508,295,106421,3.0,,Daniil Medvedev,R,198.0,RUS,27.2,105870,,Q,Yannick Hanfmann,R,193.0,GER,31.4,6-2 6-2,3,QF,80.0,8.0,7.0,68.0,38.0,28.0,11.0,8.0,4.0,6.0,0.0,0.0,48.0,34.0,11.0,8.0,8.0,4.0,10.0,3.0,5330.0,101.0,602.0,1,Daniil Medvedev
341,2023-0416,Rome Masters,Clay,128,M,20230508,294,126774,5.0,,Stefanos Tsitsipas,R,193.0,GRE,24.7,106432,15.0,,Borna Coric,R,188.0,CRO,26.4,6-3 6-4,3,QF,96.0,3.0,4.0,60.0,29.0,26.0,16.0,10.0,3.0,4.0,1.0,1.0,57.0,31.0,20.0,12.0,9.0,1.0,4.0,5.0,5015.0,16.0,2240.0,1,Stefanos Tsitsipas
342,2023-0416,Rome Masters,Clay,128,M,20230508,293,104925,1.0,,Novak Djokovic,R,188.0,SRB,35.9,111815,13.0,,Cameron Norrie,L,188.0,GBR,27.7,6-3 6-4,3,R16,90.0,3.0,3.0,55.0,30.0,25.0,14.0,10.0,1.0,2.0,4.0,1.0,56.0,38.0,23.0,7.0,9.0,3.0,6.0,1.0,6775.0,13.0,2680.0,1,Novak Djokovic
343,2023-0416,Rome Masters,Clay,128,M,20230508,292,208029,7.0,,Holger Rune,R,188.0,DEN,20.0,200615,,Q,Alexei Popyrin,R,196.0,AUS,23.7,6-4 5-7 6-4,3,R16,180.0,2.0,4.0,96.0,59.0,43.0,24.0,16.0,3.0,4.0,11.0,5.0,120.0,65.0,52.0,24.0,16.0,13.0,15.0,7.0,3865.0,77.0,726.0,1,Holger Rune
344,2023-0416,Rome Masters,Clay,128,M,20230508,291,134770,4.0,,Casper Ruud,R,183.0,NOR,24.3,111513,,,Laslo Djere,R,188.0,SRB,27.9,6-1 6-3,3,R16,70.0,5.0,2.0,42.0,29.0,24.0,6.0,8.0,0.0,1.0,4.0,2.0,58.0,38.0,20.0,7.0,8.0,7.0,12.0,4.0,5165.0,62.0,825.0,1,Casper Ruud
345,2023-0416,Rome Masters,Clay,128,M,20230508,288,106421,3.0,,Daniil Medvedev,R,198.0,RUS,27.2,100644,19.0,,Alexander Zverev,R,198.0,GER,26.0,6-2 7-6(3),3,R16,116.0,2.0,3.0,68.0,44.0,36.0,12.0,10.0,2.0,3.0,6.0,5.0,75.0,52.0,36.0,7.0,10.0,6.0,9.0,3.0,5330.0,22.0,1630.0,1,Daniil Medvedev
346,2023-0416,Rome Masters,Clay,128,M,20230508,287,126774,5.0,,Stefanos Tsitsipas,R,193.0,GRE,24.7,207518,18.0,,Lorenzo Musetti,R,185.0,ITA,21.1,7-5 7-5,3,R16,112.0,2.0,2.0,72.0,45.0,36.0,12.0,12.0,2.0,4.0,1.0,1.0,76.0,59.0,37.0,7.0,12.0,7.0,11.0,5.0,5015.0,19.0,1960.0,1,Stefanos Tsitsipas
347,2023-0416,Rome Masters,Clay,128,M,20230508,285,104925,1.0,,Novak Djokovic,R,188.0,SRB,35.9,105777,26.0,,Grigor Dimitrov,R,191.0,BUL,31.9,6-3 4-6 6-1,3,R32,139.0,7.0,2.0,70.0,49.0,34.0,11.0,13.0,4.0,7.0,7.0,6.0,94.0,54.0,34.0,15.0,13.0,9.0,15.0,1.0,6775.0,33.0,1125.0,1,Novak Djokovic
348,2023-0416,Rome Masters,Clay,128,M,20230508,282,208029,7.0,,Holger Rune,R,188.0,DEN,20.0,104926,,WC,Fabio Fognini,R,178.0,ITA,35.9,6-4 6-2,3,R32,76.0,3.0,3.0,53.0,28.0,22.0,13.0,9.0,3.0,4.0,1.0,3.0,51.0,28.0,14.0,13.0,9.0,4.0,8.0,7.0,3865.0,130.0,468.0,1,Holger Rune
349,2023-0416,Rome Masters,Clay,128,M,20230508,281,134770,4.0,,Casper Ruud,R,183.0,NOR,24.3,122330,,,Alexander Bublik,R,196.0,KAZ,25.8,6-1 4-6 7-6(0),3,R32,125.0,6.0,3.0,85.0,57.0,44.0,19.0,15.0,2.0,3.0,11.0,8.0,92.0,51.0,37.0,19.0,14.0,4.0,6.0,4.0,5165.0,49.0,880.0,1,Casper Ruud
350,2023-0416,Rome Masters,Clay,128,M,20230508,278,206173,8.0,,Jannik Sinner,R,191.0,ITA,21.7,207686,,LL,Alexander Shevchenko,R,185.0,KAZ,22.4,6-3 6-7(4) 6-2,3,R32,132.0,1.0,1.0,81.0,48.0,34.0,20.0,14.0,6.0,8.0,4.0,3.0,96.0,60.0,33.0,20.0,15.0,3.0,9.0,8.0,3525.0,93.0,657.0,1,Jannik Sinner
351,2023-0416,Rome Masters,Clay,128,M,20230508,277,126094,6.0,,Andrey Rublev,R,188.0,RUS,25.5,200221,27.0,,Alejandro Davidovich Fokina,R,183.0,ESP,23.9,7-6(8) 6-3,3,R32,108.0,3.0,1.0,71.0,45.0,34.0,15.0,11.0,2.0,3.0,3.0,1.0,80.0,51.0,34.0,13.0,10.0,8.0,10.0,6.0,4190.0,34.0,1115.0,1,Andrey Rublev
352,2023-0416,Rome Masters,Clay,128,M,20230508,275,100644,19.0,,Alexander Zverev,R,198.0,GER,26.0,200670,,,J J Wolf,R,183.0,USA,24.3,6-4 7-5,3,R32,109.0,10.0,2.0,58.0,39.0,30.0,13.0,11.0,0.0,1.0,3.0,2.0,69.0,41.0,28.0,14.0,11.0,5.0,8.0,22.0,1630.0,54.0,860.0,1,Alexander Zverev
353,2023-0416,Rome Masters,Clay,128,M,20230508,274,106421,3.0,,Daniil Medvedev,R,198.0,RUS,27.2,126523,31.0,,Bernabe Zapata Miralles,R,183.0,ESP,26.3,3-6 6-1 6-3,3,R32,113.0,6.0,5.0,71.0,46.0,33.0,14.0,12.0,5.0,7.0,2.0,3.0,78.0,57.0,38.0,7.0,13.0,8.0,13.0,3.0,5330.0,38.0,1016.0,1,Daniil Medvedev
354,2023-0416,Rome Masters,Clay,128,M,20230508,273,126774,5.0,,Stefanos Tsitsipas,R,193.0,GRE,24.7,132283,,,Lorenzo Sonego,R,191.0,ITA,27.9,6-3 7-6(3),3,R32,127.0,3.0,1.0,64.0,40.0,37.0,14.0,11.0,2.0,2.0,2.0,2.0,79.0,55.0,37.0,12.0,10.0,6.0,7.0,5.0,5015.0,48.0,890.0,1,Stefanos Tsitsipas
355,2023-0416,Rome Masters,Clay,128,M,20230508,272,207518,18.0,,Lorenzo Musetti,R,185.0,ITA,21.1,126207,12.0,,Frances Tiafoe,R,188.0,USA,25.2,5-7 6-4 6-3,3,R32,156.0,9.0,2.0,106.0,78.0,52.0,14.0,15.0,9.0,12.0,4.0,7.0,109.0,55.0,38.0,23.0,16.0,6.0,11.0,19.0,1960.0,12.0,2755.0,1,Lorenzo Musetti
356,2023-0416,Rome Masters,Clay,128,M,20230508,269,104925,1.0,,Novak Djokovic,R,188.0,SRB,35.9,144869,,,Tomas Martin Etcheverry,R,196.0,ARG,23.8,7-6(5) 6-2,3,R64,111.0,1.0,0.0,57.0,42.0,33.0,9.0,10.0,1.0,2.0,4.0,2.0,72.0,43.0,26.0,16.0,10.0,3.0,6.0,1.0,6775.0,61.0,826.0,1,Novak Djokovic
357,2023-0416,Rome Masters,Clay,128,M,20230508,268,105777,26.0,,Grigor Dimitrov,R,191.0,BUL,31.9,104527,,,Stan Wawrinka,R,183.0,SUI,38.1,6-4 7-6(3),3,R64,97.0,4.0,4.0,66.0,40.0,35.0,15.0,11.0,1.0,2.0,2.0,0.0,76.0,48.0,33.0,15.0,11.0,5.0,7.0,33.0,1125.0,84.0,717.0,1,Grigor Dimitrov
358,2023-0416,Rome Masters,Clay,128,M,20230508,262,208029,7.0,,Holger Rune,R,188.0,DEN,20.0,209950,,Q,Arthur Fils,R,185.0,FRA,18.9,6-3 6-3,3,R64,84.0,2.0,2.0,53.0,31.0,25.0,13.0,9.0,3.0,4.0,1.0,1.0,63.0,39.0,23.0,9.0,9.0,8.0,12.0,7.0,3865.0,119.0,520.0,1,Holger Rune
359,2023-0416,Rome Masters,Clay,128,M,20230508,261,134770,4.0,,Casper Ruud,R,183.0,NOR,24.3,126239,,,Arthur Rinderknech,R,196.0,FRA,27.7,6-4 6-0,3,R64,61.0,1.0,2.0,45.0,33.0,27.0,7.0,8.0,2.0,2.0,2.0,0.0,35.0,21.0,14.0,4.0,8.0,0.0,4.0,4.0,5165.0,89.0,711.0,1,Casper Ruud
360,2023-0416,Rome Masters,Clay,128,M,20230508,254,206173,8.0,,Jannik Sinner,R,191.0,ITA,21.7,106423,,Q,Thanasi Kokkinakis,R,193.0,AUS,27.0,6-1 6-4,3,R64,78.0,2.0,0.0,39.0,26.0,25.0,11.0,9.0,0.0,0.0,3.0,1.0,49.0,29.0,19.0,8.0,8.0,2.0,5.0,8.0,3525.0,104.0,576.0,1,Jannik Sinner
361,2023-0416,Rome Masters,Clay,128,M,20230508,253,126094,6.0,,Andrey Rublev,R,188.0,RUS,25.5,144684,,,Alex Molcan,L,178.0,SVK,25.4,6-3 6-4,3,R64,79.0,3.0,1.0,54.0,34.0,28.0,13.0,10.0,2.0,2.0,1.0,1.0,53.0,35.0,24.0,12.0,9.0,4.0,6.0,6.0,4190.0,59.0,830.0,1,Andrey Rublev
362,2023-0416,Rome Masters,Clay,128,M,20230508,248,100644,19.0,,Alexander Zverev,R,198.0,GER,26.0,105676,,,David Goffin,R,180.0,BEL,32.4,5-7 6-3 6-4,3,R64,146.0,6.0,4.0,82.0,54.0,37.0,11.0,15.0,3.0,8.0,3.0,1.0,100.0,61.0,36.0,17.0,16.0,12.0,19.0,22.0,1630.0,107.0,570.0,1,Alexander Zverev
363,2023-0416,Rome Masters,Clay,128,M,20230508,246,106421,3.0,,Daniil Medvedev,R,198.0,RUS,27.2,200325,,,Emil Ruusuvuori,R,188.0,FIN,24.0,6-4 6-2,3,R64,88.0,6.0,2.0,54.0,35.0,25.0,8.0,9.0,0.0,2.0,0.0,0.0,51.0,38.0,22.0,4.0,9.0,6.0,11.0,3.0,5330.0,43.0,957.0,1,Daniil Medvedev
364,2023-0416,Rome Masters,Clay,128,M,20230508,245,126774,5.0,,Stefanos Tsitsipas,R,193.0,GRE,24.7,132686,,,Nuno Borges,R,185.0,POR,26.2,6-3 6-3,3,R64,70.0,4.0,3.0,49.0,31.0,27.0,11.0,9.0,0.0,0.0,1.0,1.0,63.0,43.0,24.0,12.0,9.0,3.0,6.0,5.0,5015.0,88.0,713.0,1,Stefanos Tsitsipas
365,2023-0416,Rome Masters,Clay,128,M,20230508,243,207518,18.0,,Lorenzo Musetti,R,185.0,ITA,21.1,208286,,WC,Matteo Arnaldi,R,185.0,ITA,22.2,6-4 6-4,3,R64,112.0,1.0,1.0,66.0,42.0,30.0,16.0,10.0,3.0,3.0,0.0,4.0,75.0,43.0,29.0,16.0,10.0,5.0,7.0,19.0,1960.0,99.0,608.0,1,Lorenzo Musetti
366,2023-0416,Rome Masters,Clay,128,M,20230508,242,126207,12.0,,Frances Tiafoe,R,188.0,USA,25.2,127157,,Q,Daniel Altmaier,R,188.0,GER,24.6,3-6 7-5 6-3,3,R64,155.0,7.0,1.0,108.0,63.0,43.0,25.0,15.0,9.0,11.0,8.0,1.0,94.0,65.0,44.0,18.0,15.0,8.0,11.0,12.0,2755.0,65.0,792.0,1,Frances Tiafoe
367,2023-0416,Rome Masters,Clay,128,M,20230508,238,207989,2.0,,Carlos Alcaraz,R,183.0,ESP,20.0,105077,,,Albert Ramos,L,188.0,ESP,35.3,6-4 6-1,3,R64,86.0,3.0,1.0,47.0,38.0,28.0,6.0,9.0,1.0,2.0,1.0,1.0,64.0,41.0,23.0,10.0,8.0,8.0,12.0,2.0,6770.0,72.0,745.0,1,Carlos Alcaraz
368,2023-0416,Rome Masters,Clay,128,M,20230508,223,209950,,Q,Arthur Fils,R,185.0,FRA,18.9,207678,,Q,Juan Manuel Cerundolo,L,183.0,ARG,21.4,6-1 1-6 6-4,3,R128,129.0,6.0,2.0,85.0,59.0,37.0,16.0,12.0,8.0,10.0,3.0,3.0,97.0,68.0,38.0,17.0,12.0,10.0,13.0,119.0,520.0,105.0,575.0,1,Arthur Fils
369,2023-0322,Geneva,Clay,32,A,20230522,298,105777,4.0,,Grigor Dimitrov,R,191.0,BUL,32.0,126203,2.0,,Taylor Fritz,R,196.0,USA,25.5,3-6 7-5 7-6(2),3,SF,172.0,8.0,10.0,131.0,70.0,48.0,29.0,16.0,9.0,13.0,13.0,0.0,103.0,63.0,49.0,18.0,17.0,4.0,8.0,33.0,1125.0,9.0,3390.0,1,Grigor Dimitrov
370,2023-0322,Geneva,Clay,32,A,20230522,296,100644,3.0,,Alexander Zverev,R,198.0,GER,26.0,200059,,,Yibing Wu,R,183.0,CHN,23.6,4-1 RET,3,QF,21.0,2.0,0.0,10.0,9.0,7.0,1.0,2.0,0.0,0.0,0.0,2.0,22.0,16.0,7.0,3.0,3.0,3.0,5.0,27.0,1360.0,59.0,839.0,1,Alexander Zverev
371,2023-0322,Geneva,Clay,32,A,20230522,295,105777,4.0,,Grigor Dimitrov,R,191.0,BUL,32.0,106331,,,Christopher Oconnell,R,183.0,AUS,28.9,6-7(5) 7-5 6-4,3,QF,163.0,13.0,3.0,107.0,63.0,52.0,22.0,17.0,6.0,8.0,7.0,3.0,113.0,66.0,49.0,20.0,17.0,6.0,10.0,33.0,1125.0,85.0,702.0,1,Grigor Dimitrov
372,2023-0322,Geneva,Clay,32,A,20230522,294,126203,2.0,,Taylor Fritz,R,196.0,USA,25.5,125802,,,Ilya Ivashka,R,193.0,BLR,29.2,6-1 6-2,3,QF,51.0,6.0,2.0,37.0,21.0,19.0,13.0,8.0,0.0,0.0,0.0,2.0,37.0,25.0,13.0,3.0,7.0,3.0,7.0,9.0,3390.0,86.0,696.0,1,Taylor Fritz
373,2023-0322,Geneva,Clay,32,A,20230522,293,134770,1.0,,Casper Ruud,R,183.0,NOR,24.4,200670,,,J J Wolf,R,183.0,USA,24.4,6-3 7-5,3,R16,81.0,6.0,2.0,63.0,39.0,31.0,16.0,11.0,2.0,2.0,6.0,2.0,52.0,31.0,24.0,11.0,10.0,1.0,3.0,4.0,4915.0,49.0,905.0,1,Casper Ruud
374,2023-0322,Geneva,Clay,32,A,20230522,291,100644,3.0,,Alexander Zverev,R,198.0,GER,26.0,111153,,,Christopher Eubanks,R,201.0,USA,27.0,6-2 6-3,3,R16,67.0,5.0,2.0,44.0,33.0,29.0,5.0,8.0,1.0,1.0,4.0,4.0,49.0,32.0,21.0,7.0,9.0,2.0,6.0,27.0,1360.0,75.0,729.0,1,Alexander Zverev
375,2023-0322,Geneva,Clay,32,A,20230522,288,105777,4.0,,Grigor Dimitrov,R,191.0,BUL,32.0,106148,,,Roberto Carballes Baena,R,183.0,ESP,30.1,6-1 6-4,3,R16,67.0,4.0,1.0,48.0,27.0,23.0,14.0,9.0,0.0,0.0,3.0,2.0,43.0,23.0,16.0,10.0,8.0,2.0,5.0,33.0,1125.0,58.0,841.0,1,Grigor Dimitrov
376,2023-0322,Geneva,Clay,32,A,20230522,286,126203,2.0,,Taylor Fritz,R,196.0,USA,25.5,106218,,,Marcos Giron,R,180.0,USA,29.8,4-6 6-2 6-3,3,R16,118.0,8.0,5.0,78.0,41.0,29.0,24.0,14.0,5.0,8.0,4.0,2.0,86.0,56.0,33.0,12.0,13.0,8.0,13.0,9.0,3390.0,74.0,730.0,1,Taylor Fritz
377,2023-7694,Lyon,Clay,32,A,20230522,300,209950,,WC,Arthur Fils,R,185.0,FRA,18.9,202103,4.0,,Francisco Cerundolo,R,185.0,ARG,24.7,6-3 7-5,3,F,96.0,2.0,1.0,70.0,36.0,26.0,19.0,11.0,1.0,3.0,1.0,7.0,62.0,32.0,17.0,17.0,10.0,2.0,6.0,112.0,559.0,28.0,1345.0,1,Arthur Fils
378,2023-7694,Lyon,Clay,32,A,20230522,299,209950,,WC,Arthur Fils,R,185.0,FRA,18.9,206909,8.0,,Brandon Nakashima,R,188.0,USA,21.7,7-5 4-6 7-6(5),3,SF,175.0,8.0,6.0,127.0,55.0,43.0,37.0,17.0,9.0,12.0,8.0,2.0,99.0,54.0,42.0,25.0,17.0,1.0,4.0,112.0,559.0,52.0,877.0,1,Arthur Fils
379,2023-7694,Lyon,Clay,32,A,20230522,297,209950,,WC,Arthur Fils,R,185.0,FRA,18.9,200000,1.0,,Felix Auger Aliassime,R,193.0,CAN,22.7,W/O,3,QF,0.0,,,,,,,,,,,,,,,,,,,112.0,559.0,10.0,3065.0,1,Arthur Fils
380,2023-7694,Lyon,Clay,32,A,20230522,293,200000,1.0,,Felix Auger Aliassime,R,193.0,CAN,22.7,208010,,Q,Pablo Llamas Ruiz,R,188.0,ESP,20.6,7-5 6-2,3,R16,87.0,6.0,4.0,55.0,40.0,33.0,5.0,10.0,3.0,4.0,2.0,0.0,58.0,36.0,22.0,9.0,10.0,3.0,7.0,10.0,3065.0,240.0,236.0,1,Felix Auger Aliassime
381,2023-7694,Lyon,Clay,32,A,20230522,292,209950,,WC,Arthur Fils,R,185.0,FRA,18.9,144707,,,Mikael Ymer,R,183.0,SWE,24.6,6-5 Def.,3,R16,,0.0,2.0,34.0,20.0,14.0,7.0,5.0,2.0,3.0,1.0,1.0,43.0,36.0,21.0,4.0,6.0,5.0,7.0,112.0,559.0,53.0,876.0,1,Arthur Fils
382,2023-7694,Lyon,Clay,32,A,20230522,291,126205,3.0,,Tommy Paul,R,185.0,USA,26.0,106296,,,Gregoire Barrere,R,183.0,FRA,29.2,7-6(6) 4-6 6-3,3,R16,156.0,7.0,1.0,120.0,82.0,52.0,22.0,16.0,11.0,13.0,1.0,7.0,104.0,55.0,38.0,26.0,15.0,4.0,6.0,17.0,2135.0,55.0,846.0,1,Tommy Paul
383,2023-7694,Lyon,Clay,32,A,20230522,289,207733,,,Jack Draper,L,193.0,GBR,21.4,200175,5.0,,Miomir Kecmanovic,R,183.0,SRB,23.7,6-4 7-5,3,R16,92.0,6.0,2.0,60.0,33.0,27.0,14.0,11.0,0.0,1.0,2.0,1.0,62.0,43.0,28.0,10.0,11.0,1.0,4.0,60.0,832.0,36.0,1055.0,1,Jack Draper
384,2023-7694,Lyon,Clay,32,A,20230522,283,209950,,WC,Arthur Fils,R,185.0,FRA,18.9,111190,,Q,Zhizhen Zhang,R,193.0,CHN,26.5,6-3 6-2,3,R32,77.0,6.0,0.0,53.0,28.0,23.0,12.0,9.0,2.0,4.0,6.0,7.0,56.0,34.0,19.0,7.0,8.0,3.0,8.0,112.0,559.0,70.0,740.0,1,Arthur Fils
385,2023-7694,Lyon,Clay,32,A,20230522,276,207733,,,Jack Draper,L,193.0,GBR,21.4,124186,,,Alexandre Muller,R,183.0,FRA,26.2,6-2 6-3,3,R32,74.0,6.0,0.0,49.0,33.0,28.0,9.0,9.0,0.0,0.0,0.0,0.0,55.0,31.0,19.0,12.0,8.0,3.0,6.0,60.0,832.0,100.0,639.0,1,Jack Draper
386,2023-520,Roland Garros,Clay,128,G,20230529,100,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,20.0,207925,,Q,Flavio Cobolli,R,183.0,ITA,21.0,6-0 6-2 7-5,5,R128,118.0,3.0,2.0,74.0,45.0,31.0,21.0,13.0,3.0,4.0,1.0,4.0,86.0,60.0,28.0,14.0,13.0,11.0,18.0,1.0,6815.0,159.0,378.0,1,Carlos Alcaraz
387,2023-520,Roland Garros,Clay,128,G,20230529,104,207518,17.0,,Lorenzo Musetti,R,185.0,ITA,21.2,144707,,,Mikael Ymer,R,183.0,SWE,24.7,7-5 6-2 6-4,5,R128,155.0,5.0,1.0,75.0,43.0,34.0,21.0,15.0,0.0,2.0,1.0,6.0,114.0,73.0,44.0,16.0,15.0,14.0,20.0,18.0,2040.0,56.0,876.0,1,Lorenzo Musetti
388,2023-520,Roland Garros,Clay,128,G,20230529,115,126774,5.0,,Stefanos Tsitsipas,R,193.0,GRE,24.7,106210,,,Jiri Vesely,L,198.0,CZE,29.8,7-5 6-3 4-6 7-6(7),5,R128,194.0,12.0,4.0,120.0,86.0,71.0,19.0,22.0,4.0,7.0,11.0,5.0,127.0,77.0,58.0,24.0,21.0,7.0,11.0,5.0,4775.0,455.0,92.0,1,Stefanos Tsitsipas
389,2023-520,Roland Garros,Clay,128,G,20230529,116,104925,3.0,,Novak Djokovic,R,188.0,SRB,36.0,206499,,,Aleksandar Kovacevic,R,183.0,USA,24.7,6-3 6-2 7-6(1),5,R128,147.0,10.0,1.0,81.0,45.0,37.0,23.0,15.0,3.0,5.0,7.0,4.0,104.0,55.0,37.0,20.0,14.0,7.0,12.0,3.0,5955.0,114.0,545.0,1,Novak Djokovic
390,2023-520,Roland Garros,Clay,128,G,20230529,129,200005,,,Ugo Humbert,L,188.0,FRA,24.9,105173,,,Adrian Mannarino,L,180.0,FRA,34.9,6-3 6-3 6-1,5,R128,113.0,10.0,1.0,83.0,49.0,40.0,17.0,13.0,5.0,5.0,1.0,5.0,90.0,55.0,33.0,15.0,12.0,14.0,19.0,40.0,1026.0,47.0,937.0,1,Ugo Humbert
391,2023-520,Roland Garros,Clay,128,G,20230529,131,126094,7.0,,Andrey Rublev,R,188.0,RUS,25.6,111513,,,Laslo Djere,R,188.0,SRB,27.9,6-1 3-6 6-3 6-4,5,R128,152.0,7.0,1.0,104.0,59.0,44.0,28.0,18.0,5.0,8.0,8.0,6.0,123.0,63.0,40.0,28.0,17.0,7.0,13.0,7.0,4270.0,60.0,845.0,1,Andrey Rublev
392,2023-520,Roland Garros,Clay,128,G,20230529,132,208029,6.0,,Holger Rune,R,188.0,DEN,20.0,111153,,,Christopher Eubanks,R,201.0,USA,27.0,6-4 3-6 7-6(2) 6-2,5,R128,174.0,2.0,9.0,118.0,78.0,59.0,18.0,19.0,2.0,5.0,15.0,6.0,122.0,84.0,59.0,15.0,20.0,3.0,8.0,6.0,4375.0,74.0,740.0,1,Holger Rune
